SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Sun Sep 28 19:32:26 PDT 2014
User: ugastro
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB2G5981
Integration Time (usec): 110000 (USB2G5981)
Spectra Averaged: 1 (USB2G5981)
Boxcar Smoothing: 0 (USB2G5981)
Correct for Electrical Dark: No (USB2G5981)
Strobe/Lamp Enabled: No (USB2G5981)
Correct for Detector Non-linearity: No (USB2G5981)
Correct for Stray Light: No (USB2G5981)
Number of Pixels in Processed Spectrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
250.00	131.00
251.00	126.00
252.00	127.00
253.00	128.00
254.00	128.00
255.00	129.00
256.00	131.00
257.00	130.00
258.00	127.00
259.00	125.00
260.00	125.00
261.00	128.00
262.00	128.00
263.00	127.00
264.00	127.00
265.00	127.00
266.00	128.00
267.00	128.00
268.00	131.00
269.00	131.00
270.00	129.00
271.00	128.00
272.00	131.00
273.00	131.00
274.00	129.00
275.00	128.00
276.00	130.00
277.00	129.00
278.00	126.00
279.00	126.00
280.00	128.00
281.00	130.00
282.00	128.00
283.00	129.00
284.00	127.00
285.00	128.00
286.00	127.00
287.00	128.00
288.00	125.00
289.00	128.00
290.00	132.00
291.00	127.00
292.00	136.00
293.00	134.00
294.00	128.00
295.00	128.00
296.00	128.00
297.00	129.00
298.00	130.00
299.00	130.00
300.00	129.00
301.00	129.00
302.00	128.00
303.00	127.00
304.00	134.00
305.00	136.00
306.00	134.00
307.00	129.00
308.00	134.00
309.00	134.00
310.00	140.00
311.00	164.00
312.00	228.00
313.00	368.00
314.00	479.00
315.00	469.00
316.00	349.00
317.00	209.00
318.00	154.00
319.00	140.00
320.00	132.00
321.00	130.00
322.00	134.00
323.00	133.00
324.00	130.00
325.00	131.00
326.00	130.00
327.00	133.00
328.00	137.00
329.00	138.00
330.00	151.00
331.00	158.00
332.00	156.00
333.00	148.00
334.00	140.00
335.00	134.00
336.00	134.00
337.00	132.00
338.00	135.00
339.00	134.00
340.00	133.00
341.00	129.00
342.00	130.00
343.00	131.00
344.00	136.00
345.00	133.00
346.00	131.00
347.00	132.00
348.00	134.00
349.00	132.00
350.00	131.00
351.00	133.00
352.00	135.00
353.00	133.00
354.00	133.00
355.00	135.00
356.00	137.00
357.00	138.00
358.00	136.00
359.00	135.00
360.00	136.00
361.00	138.00
362.00	136.00
363.00	139.00
364.00	136.00
365.00	135.00
366.00	138.00
367.00	138.00
368.00	138.00
369.00	139.00
370.00	138.00
371.00	138.00
372.00	139.00
373.00	138.00
374.00	139.00
375.00	140.00
376.00	141.00
377.00	140.00
378.00	139.00
379.00	137.00
380.00	141.00
381.00	139.00
382.00	139.00
383.00	142.00
384.00	138.00
385.00	141.00
386.00	146.00
387.00	139.00
388.00	140.00
389.00	140.00
390.00	139.00
391.00	137.00
392.00	139.00
393.00	143.00
394.00	142.00
395.00	143.00
396.00	147.00
397.00	148.00
398.00	146.00
399.00	147.00
400.00	148.00
401.00	145.00
402.00	144.00
403.00	145.00
404.00	148.00
405.00	146.00
406.00	150.00
407.00	152.00
408.00	149.00
409.00	147.00
410.00	146.00
411.00	146.00
412.00	147.00
413.00	148.00
414.00	154.00
415.00	150.00
416.00	146.00
417.00	150.00
418.00	152.00
419.00	153.00
420.00	156.00
421.00	156.00
422.00	153.00
423.00	156.00
424.00	154.00
425.00	152.00
426.00	154.00
427.00	154.00
428.00	154.00
429.00	153.00
430.00	160.00
431.00	155.00
432.00	157.00
433.00	158.00
434.00	160.00
435.00	158.00
436.00	156.00
437.00	162.00
438.00	154.00
439.00	154.00
440.00	162.00
441.00	154.00
442.00	161.00
443.00	161.00
444.00	157.00
445.00	163.00
446.00	160.00
447.00	159.00
448.00	160.00
449.00	164.00
450.00	163.00
451.00	161.00
452.00	162.00
453.00	162.00
454.00	159.00
455.00	165.00
456.00	171.00
457.00	164.00
458.00	169.00
459.00	166.00
460.00	170.00
461.00	168.00
462.00	170.00
463.00	168.00
464.00	177.00
465.00	175.00
466.00	179.00
467.00	179.00
468.00	179.00
469.00	187.00
470.00	188.00
471.00	191.00
472.00	191.00
473.00	194.00
474.00	200.00
475.00	198.00
476.00	218.00
477.00	212.00
478.00	231.00
479.00	376.00
480.00	722.00
481.00	1439.00
482.00	2406.00
483.00	2744.00
484.00	2570.00
485.00	1819.00
486.00	1168.00
487.00	639.00
488.00	287.00
489.00	219.00
490.00	202.00
491.00	202.00
492.00	200.00
493.00	200.00
494.00	195.00
495.00	194.00
496.00	190.00
497.00	198.00
498.00	191.00
499.00	198.00
500.00	186.00
501.00	191.00
502.00	190.00
503.00	190.00
504.00	192.00
505.00	188.00
506.00	186.00
507.00	189.00
508.00	188.00
509.00	185.00
510.00	190.00
511.00	186.00
512.00	186.00
513.00	186.00
514.00	193.00
515.00	187.00
516.00	186.00
517.00	185.00
518.00	186.00
519.00	187.00
520.00	190.00
521.00	184.00
522.00	185.00
523.00	188.00
524.00	183.00
525.00	191.00
526.00	191.00
527.00	194.00
528.00	185.00
529.00	187.00
530.00	189.00
531.00	195.00
532.00	185.00
533.00	186.00
534.00	193.00
535.00	186.00
536.00	197.00
537.00	186.00
538.00	189.00
539.00	186.00
540.00	191.00
541.00	189.00
542.00	187.00
543.00	185.00
544.00	194.00
545.00	192.00
546.00	187.00
547.00	194.00
548.00	193.00
549.00	188.00
550.00	190.00
551.00	196.00
552.00	181.00
553.00	187.00
554.00	195.00
555.00	186.00
556.00	189.00
557.00	193.00
558.00	193.00
559.00	189.00
560.00	191.00
561.00	197.00
562.00	192.00
563.00	192.00
564.00	185.00
565.00	187.00
566.00	185.00
567.00	194.00
568.00	187.00
569.00	188.00
570.00	188.00
571.00	184.00
572.00	186.00
573.00	193.00
574.00	180.00
575.00	182.00
576.00	182.00
577.00	184.00
578.00	187.00
579.00	181.00
580.00	183.00
581.00	186.00
582.00	181.00
583.00	177.00
584.00	182.00
585.00	176.00
586.00	177.00
587.00	184.00
588.00	185.00
589.00	182.00
590.00	182.00
591.00	178.00
592.00	179.00
593.00	182.00
594.00	180.00
595.00	183.00
596.00	184.00
597.00	174.00
598.00	177.00
599.00	176.00
600.00	182.00
601.00	178.00
602.00	175.00
603.00	172.00
604.00	177.00
605.00	176.00
606.00	178.00
607.00	176.00
608.00	178.00
609.00	177.00
610.00	180.00
611.00	172.00
612.00	174.00
613.00	179.00
614.00	175.00
615.00	172.00
616.00	178.00
617.00	170.00
618.00	174.00
619.00	173.00
620.00	172.00
621.00	172.00
622.00	172.00
623.00	169.00
624.00	170.00
625.00	174.00
626.00	172.00
627.00	168.00
628.00	176.00
629.00	168.00
630.00	169.00
631.00	173.00
632.00	173.00
633.00	174.00
634.00	169.00
635.00	171.00
636.00	172.00
637.00	166.00
638.00	170.00
639.00	170.00
640.00	169.00
641.00	173.00
642.00	172.00
643.00	163.00
644.00	171.00
645.00	179.00
646.00	176.00
647.00	171.00
648.00	167.00
649.00	167.00
650.00	169.00
651.00	167.00
652.00	170.00
653.00	169.00
654.00	173.00
655.00	170.00
656.00	178.00
657.00	171.00
658.00	177.00
659.00	171.00
660.00	168.00
661.00	171.00
662.00	167.00
663.00	166.00
664.00	168.00
665.00	166.00
666.00	170.00
667.00	168.00
668.00	165.00
669.00	172.00
670.00	169.00
671.00	167.00
672.00	170.00
673.00	172.00
674.00	171.00
675.00	172.00
676.00	168.00
677.00	168.00
678.00	164.00
679.00	168.00
680.00	168.00
681.00	171.00
682.00	171.00
683.00	168.00
684.00	166.00
685.00	172.00
686.00	169.00
687.00	171.00
688.00	168.00
689.00	172.00
690.00	172.00
691.00	172.00
692.00	172.00
693.00	166.00
694.00	170.00
695.00	168.00
696.00	169.00
697.00	172.00
698.00	167.00
699.00	191.00
700.00	174.00
701.00	166.00
702.00	160.00
703.00	171.00
704.00	173.00
705.00	169.00
706.00	170.00
707.00	168.00
708.00	166.00
709.00	172.00
710.00	170.00
711.00	167.00
712.00	166.00
713.00	168.00
714.00	171.00
715.00	169.00
716.00	167.00
717.00	171.00
718.00	172.00
719.00	168.00
720.00	172.00
721.00	168.00
722.00	168.00
723.00	175.00
724.00	171.00
725.00	172.00
726.00	174.00
727.00	174.00
728.00	177.00
729.00	178.00
730.00	180.00
731.00	181.00
732.00	183.00
733.00	184.00
734.00	186.00
735.00	187.00
736.00	194.00
737.00	190.00
738.00	192.00
739.00	192.00
740.00	198.00
741.00	203.00
742.00	215.00
743.00	225.00
744.00	229.00
745.00	243.00
746.00	254.00
747.00	266.00
748.00	271.00
749.00	277.00
750.00	294.00
751.00	293.00
752.00	314.00
753.00	328.00
754.00	337.00
755.00	352.00
756.00	376.00
757.00	396.00
758.00	408.00
759.00	434.00
760.00	459.00
761.00	464.00
762.00	490.00
763.00	503.00
764.00	512.00
765.00	519.00
766.00	525.00
767.00	533.00
768.00	547.00
769.00	560.00
770.00	552.00
771.00	565.00
772.00	547.00
773.00	552.00
774.00	564.00
775.00	563.00
776.00	549.00
777.00	526.00
778.00	540.00
779.00	538.00
780.00	540.00
781.00	534.00
782.00	536.00
783.00	525.00
784.00	536.00
785.00	532.00
786.00	526.00
787.00	506.00
788.00	500.00
789.00	499.00
790.00	493.00
791.00	490.00
792.00	487.00
793.00	485.00
794.00	483.00
795.00	481.00
796.00	472.00
797.00	467.00
798.00	449.00
799.00	453.00
800.00	456.00
801.00	435.00
802.00	436.00
803.00	430.00
804.00	425.00
805.00	430.00
806.00	416.00
807.00	409.00
808.00	406.00
809.00	409.00
810.00	404.00
811.00	382.00
812.00	372.00
813.00	379.00
814.00	354.00
815.00	365.00
816.00	353.00
817.00	357.00
818.00	349.00
819.00	358.00
820.00	338.00
821.00	337.00
822.00	332.00
823.00	335.00
824.00	343.00
825.00	335.00
826.00	339.00
827.00	347.00
828.00	342.00
829.00	333.00
830.00	342.00
831.00	334.00
832.00	322.00
833.00	322.00
834.00	324.00
835.00	310.00
836.00	294.00
837.00	291.00
838.00	285.00
839.00	270.00
840.00	265.00
841.00	258.00
842.00	256.00
843.00	243.00
844.00	237.00
845.00	228.00
846.00	224.00
847.00	210.00
848.00	210.00
849.00	216.00
850.00	203.00
851.00	203.00
852.00	200.00
853.00	194.00
854.00	187.00
855.00	187.00
856.00	185.00
857.00	183.00
858.00	176.00
859.00	176.00
860.00	181.00
861.00	176.00
862.00	172.00
863.00	168.00
864.00	171.00
865.00	166.00
866.00	166.00
867.00	165.00
868.00	164.00
869.00	162.00
870.00	158.00
871.00	166.00
872.00	163.00
873.00	159.00
874.00	154.00
875.00	155.00
876.00	155.00
877.00	155.00
878.00	152.00
879.00	154.00
880.00	154.00
881.00	152.00
882.00	150.00
883.00	147.00
884.00	151.00
885.00	148.00
886.00	149.00
887.00	148.00
888.00	147.00
889.00	146.00
890.00	154.00
891.00	149.00
892.00	146.00
893.00	146.00
894.00	149.00
895.00	149.00
896.00	147.00
897.00	149.00
898.00	152.00
899.00	152.00
900.00	144.00
901.00	148.00
902.00	144.00
903.00	143.00
904.00	147.00
905.00	149.00
906.00	144.00
907.00	149.00
908.00	146.00
909.00	143.00
910.00	147.00
911.00	149.00
912.00	148.00
913.00	143.00
914.00	151.00
915.00	146.00
916.00	148.00
917.00	143.00
918.00	147.00
919.00	146.00
920.00	144.00
921.00	142.00
922.00	144.00
923.00	146.00
924.00	142.00
925.00	147.00
926.00	152.00
927.00	146.00
928.00	145.00
929.00	146.00
930.00	144.00
931.00	141.00
932.00	140.00
933.00	142.00
934.00	145.00
935.00	144.00
936.00	149.00
937.00	145.00
938.00	145.00
939.00	144.00
940.00	144.00
941.00	146.00
942.00	147.00
943.00	143.00
944.00	142.00
945.00	140.00
946.00	142.00
947.00	141.00
948.00	148.00
949.00	145.00
950.00	141.00
951.00	139.00
952.00	138.00
953.00	141.00
954.00	140.00
955.00	140.00
956.00	141.00
957.00	138.00
958.00	140.00
959.00	144.00
960.00	142.00
961.00	142.00
962.00	143.00
963.00	140.00
964.00	141.00
965.00	141.00
966.00	140.00
967.00	140.00
968.00	138.00
969.00	136.00
970.00	138.00
971.00	135.00
972.00	136.00
973.00	138.00
974.00	138.00
975.00	143.00
976.00	137.00
977.00	136.00
978.00	135.00
979.00	135.00
980.00	139.00
981.00	138.00
982.00	136.00
983.00	138.00
984.00	136.00
985.00	134.00
986.00	142.00
987.00	138.00
988.00	137.00
989.00	132.00
990.00	131.00
991.00	134.00
992.00	131.00
993.00	132.00
994.00	132.00
995.00	129.00
996.00	136.00
997.00	137.00
998.00	136.00
999.00	140.00
1000.00	140.00
1001.00	135.00
1002.00	134.00
1003.00	133.00
1004.00	136.00
1005.00	135.00
1006.00	136.00
1007.00	138.00
1008.00	138.00
1009.00	132.00
1010.00	135.00
1011.00	135.00
1012.00	131.00
1013.00	135.00
1014.00	138.00
1015.00	135.00
1016.00	135.00
1017.00	134.00
1018.00	136.00
1019.00	136.00
1020.00	133.00
1021.00	142.00
1022.00	140.00
1023.00	140.00
1024.00	136.00
1025.00	134.00
1026.00	135.00
1027.00	138.00
1028.00	134.00
1029.00	138.00
1030.00	138.00
1031.00	141.00
1032.00	140.00
1033.00	138.00
1034.00	144.00
1035.00	146.00
1036.00	148.00
1037.00	153.00
1038.00	159.00
1039.00	163.00
1040.00	169.00
1041.00	178.00
1042.00	181.00
1043.00	178.00
1044.00	184.00
1045.00	180.00
1046.00	169.00
1047.00	169.00
1048.00	174.00
1049.00	170.00
1050.00	167.00
1051.00	172.00
1052.00	169.00
1053.00	177.00
1054.00	173.00
1055.00	174.00
1056.00	176.00
1057.00	177.00
1058.00	188.00
1059.00	192.00
1060.00	186.00
1061.00	193.00
1062.00	214.00
1063.00	220.00
1064.00	229.00
1065.00	236.00
1066.00	243.00
1067.00	262.00
1068.00	279.00
1069.00	312.00
1070.00	331.00
1071.00	358.00
1072.00	379.00
1073.00	389.00
1074.00	407.00
1075.00	415.00
1076.00	447.00
1077.00	470.00
1078.00	511.00
1079.00	535.00
1080.00	572.00
1081.00	611.00
1082.00	651.00
1083.00	673.00
1084.00	709.00
1085.00	746.00
1086.00	822.00
1087.00	921.00
1088.00	1021.00
1089.00	1158.00
1090.00	1352.00
1091.00	1560.00
1092.00	1774.00
1093.00	1982.00
1094.00	2172.00
1095.00	2291.00
1096.00	2346.00
1097.00	2433.00
1098.00	2506.00
1099.00	2571.00
1100.00	2607.00
1101.00	2692.00
1102.00	2682.00
1103.00	2673.00
1104.00	2674.00
1105.00	2633.00
1106.00	2632.00
1107.00	2574.00
1108.00	2522.00
1109.00	2480.00
1110.00	2342.00
1111.00	2289.00
1112.00	2211.00
1113.00	2222.00
1114.00	2548.00
1115.00	2824.00
1116.00	3085.00
1117.00	3002.00
1118.00	2774.00
1119.00	2540.00
1120.00	2203.00
1121.00	1981.00
1122.00	1820.00
1123.00	1657.00
1124.00	1570.00
1125.00	1419.00
1126.00	1194.00
1127.00	1001.00
1128.00	852.00
1129.00	773.00
1130.00	770.00
1131.00	751.00
1132.00	769.00
1133.00	784.00
1134.00	787.00
1135.00	812.00
1136.00	827.00
1137.00	826.00
1138.00	825.00
1139.00	810.00
1140.00	798.00
1141.00	760.00
1142.00	755.00
1143.00	721.00
1144.00	698.00
1145.00	692.00
1146.00	671.00
1147.00	649.00
1148.00	642.00
1149.00	627.00
1150.00	635.00
1151.00	624.00
1152.00	623.00
1153.00	617.00
1154.00	631.00
1155.00	623.00
1156.00	608.00
1157.00	604.00
1158.00	591.00
1159.00	589.00
1160.00	556.00
1161.00	538.00
1162.00	523.00
1163.00	468.00
1164.00	461.00
1165.00	430.00
1166.00	404.00
1167.00	380.00
1168.00	362.00
1169.00	328.00
1170.00	314.00
1171.00	289.00
1172.00	280.00
1173.00	265.00
1174.00	247.00
1175.00	241.00
1176.00	226.00
1177.00	219.00
1178.00	213.00
1179.00	208.00
1180.00	192.00
1181.00	196.00
1182.00	200.00
1183.00	192.00
1184.00	187.00
1185.00	185.00
1186.00	183.00
1187.00	178.00
1188.00	180.00
1189.00	180.00
1190.00	178.00
1191.00	177.00
1192.00	175.00
1193.00	173.00
1194.00	167.00
1195.00	166.00
1196.00	164.00
1197.00	164.00
1198.00	172.00
1199.00	166.00
1200.00	162.00
1201.00	163.00
1202.00	165.00
1203.00	163.00
1204.00	158.00
1205.00	157.00
1206.00	163.00
1207.00	161.00
1208.00	156.00
1209.00	157.00
1210.00	152.00
1211.00	150.00
1212.00	152.00
1213.00	152.00
1214.00	155.00
1215.00	156.00
1216.00	153.00
1217.00	158.00
1218.00	153.00
1219.00	149.00
1220.00	152.00
1221.00	155.00
1222.00	147.00
1223.00	153.00
1224.00	153.00
1225.00	149.00
1226.00	150.00
1227.00	145.00
1228.00	148.00
1229.00	144.00
1230.00	141.00
1231.00	140.00
1232.00	146.00
1233.00	145.00
1234.00	145.00
1235.00	140.00
1236.00	142.00
1237.00	142.00
1238.00	139.00
1239.00	141.00
1240.00	138.00
1241.00	142.00
1242.00	139.00
1243.00	140.00
1244.00	142.00
1245.00	142.00
1246.00	140.00
1247.00	141.00
1248.00	142.00
1249.00	141.00
1250.00	138.00
1251.00	138.00
1252.00	140.00
1253.00	145.00
1254.00	140.00
1255.00	140.00
1256.00	138.00
1257.00	142.00
1258.00	136.00
1259.00	141.00
1260.00	139.00
1261.00	140.00
1262.00	141.00
1263.00	144.00
1264.00	143.00
1265.00	139.00
1266.00	141.00
1267.00	136.00
1268.00	138.00
1269.00	138.00
1270.00	145.00
1271.00	143.00
1272.00	139.00
1273.00	140.00
1274.00	141.00
1275.00	141.00
1276.00	146.00
1277.00	141.00
1278.00	146.00
1279.00	147.00
1280.00	148.00
1281.00	148.00
1282.00	146.00
1283.00	145.00
1284.00	151.00
1285.00	148.00
1286.00	153.00
1287.00	153.00
1288.00	155.00
1289.00	155.00
1290.00	161.00
1291.00	160.00
1292.00	158.00
1293.00	159.00
1294.00	161.00
1295.00	161.00
1296.00	160.00
1297.00	160.00
1298.00	163.00
1299.00	166.00
1300.00	161.00
1301.00	172.00
1302.00	175.00
1303.00	174.00
1304.00	187.00
1305.00	235.00
1306.00	289.00
1307.00	341.00
1308.00	369.00
1309.00	345.00
1310.00	319.00
1311.00	290.00
1312.00	279.00
1313.00	267.00
1314.00	262.00
1315.00	257.00
1316.00	256.00
1317.00	244.00
1318.00	259.00
1319.00	297.00
1320.00	341.00
1321.00	374.00
1322.00	362.00
1323.00	344.00
1324.00	346.00
1325.00	351.00
1326.00	374.00
1327.00	412.00
1328.00	454.00
1329.00	459.00
1330.00	471.00
1331.00	448.00
1332.00	420.00
1333.00	405.00
1334.00	392.00
1335.00	375.00
1336.00	405.00
1337.00	397.00
1338.00	408.00
1339.00	388.00
1340.00	407.00
1341.00	404.00
1342.00	397.00
1343.00	400.00
1344.00	417.00
1345.00	434.00
1346.00	457.00
1347.00	496.00
1348.00	495.00
1349.00	520.00
1350.00	520.00
1351.00	545.00
1352.00	543.00
1353.00	531.00
1354.00	543.00
1355.00	537.00
1356.00	529.00
1357.00	516.00
1358.00	507.00
1359.00	505.00
1360.00	484.00
1361.00	477.00
1362.00	448.00
1363.00	448.00
1364.00	440.00
1365.00	431.00
1366.00	442.00
1367.00	427.00
1368.00	439.00
1369.00	443.00
1370.00	481.00
1371.00	537.00
1372.00	611.00
1373.00	680.00
1374.00	720.00
1375.00	728.00
1376.00	708.00
1377.00	683.00
1378.00	660.00
1379.00	630.00
1380.00	629.00
1381.00	591.00
1382.00	575.00
1383.00	539.00
1384.00	515.00
1385.00	486.00
1386.00	468.00
1387.00	436.00
1388.00	424.00
1389.00	423.00
1390.00	401.00
1391.00	417.00
1392.00	402.00
1393.00	400.00
1394.00	395.00
1395.00	378.00
1396.00	382.00
1397.00	380.00
1398.00	355.00
1399.00	357.00
1400.00	361.00
1401.00	350.00
1402.00	359.00
1403.00	363.00
1404.00	362.00
1405.00	370.00
1406.00	373.00
1407.00	393.00
1408.00	433.00
1409.00	465.00
1410.00	469.00
1411.00	487.00
1412.00	494.00
1413.00	477.00
1414.00	466.00
1415.00	428.00
1416.00	423.00
1417.00	395.00
1418.00	368.00
1419.00	366.00
1420.00	335.00
1421.00	305.00
1422.00	293.00
1423.00	274.00
1424.00	263.00
1425.00	250.00
1426.00	241.00
1427.00	235.00
1428.00	238.00
1429.00	233.00
1430.00	222.00
1431.00	228.00
1432.00	222.00
1433.00	223.00
1434.00	223.00
1435.00	221.00
1436.00	220.00
1437.00	220.00
1438.00	223.00
1439.00	217.00
1440.00	225.00
1441.00	217.00
1442.00	233.00
1443.00	232.00
1444.00	240.00
1445.00	251.00
1446.00	255.00
1447.00	273.00
1448.00	273.00
1449.00	293.00
1450.00	310.00
1451.00	321.00
1452.00	349.00
1453.00	333.00
1454.00	338.00
1455.00	337.00
1456.00	327.00
1457.00	319.00
1458.00	313.00
1459.00	302.00
1460.00	289.00
1461.00	292.00
1462.00	265.00
1463.00	256.00
1464.00	248.00
1465.00	232.00
1466.00	228.00
1467.00	211.00
1468.00	214.00
1469.00	206.00
1470.00	204.00
1471.00	199.00
1472.00	200.00
1473.00	187.00
1474.00	185.00
1475.00	190.00
1476.00	184.00
1477.00	194.00
1478.00	190.00
1479.00	185.00
1480.00	201.00
1481.00	198.00
1482.00	188.00
1483.00	190.00
1484.00	198.00
1485.00	199.00
1486.00	193.00
1487.00	199.00
1488.00	197.00
1489.00	204.00
1490.00	196.00
1491.00	206.00
1492.00	215.00
1493.00	214.00
1494.00	210.00
1495.00	217.00
1496.00	221.00
1497.00	223.00
1498.00	221.00
1499.00	228.00
1500.00	226.00
1501.00	236.00
1502.00	238.00
1503.00	246.00
1504.00	256.00
1505.00	268.00
1506.00	273.00
1507.00	277.00
1508.00	291.00
1509.00	292.00
1510.00	314.00
1511.00	333.00
1512.00	348.00
1513.00	363.00
1514.00	381.00
1515.00	410.00
1516.00	428.00
1517.00	474.00
1518.00	536.00
1519.00	586.00
1520.00	657.00
1521.00	752.00
1522.00	874.00
1523.00	1019.00
1524.00	1317.00
1525.00	1660.00
1526.00	2168.00
1527.00	2790.00
1528.00	3301.00
1529.00	3624.00
1530.00	3671.00
1531.00	3569.00
1532.00	3364.00
1533.00	3098.00
1534.00	2878.00
1535.00	2720.00
1536.00	2527.00
1537.00	2376.00
1538.00	2229.00
1539.00	2051.00
1540.00	1852.00
1541.00	1659.00
1542.00	1479.00
1543.00	1342.00
1544.00	1238.00
1545.00	1178.00
1546.00	1127.00
1547.00	1091.00
1548.00	1071.00
1549.00	1028.00
1550.00	1025.00
1551.00	1001.00
1552.00	986.00
1553.00	925.00
1554.00	898.00
1555.00	851.00
1556.00	796.00
1557.00	774.00
1558.00	708.00
1559.00	665.00
1560.00	635.00
1561.00	611.00
1562.00	570.00
1563.00	537.00
1564.00	500.00
1565.00	478.00
1566.00	457.00
1567.00	449.00
1568.00	444.00
1569.00	426.00
1570.00	413.00
1571.00	399.00
1572.00	397.00
1573.00	374.00
1574.00	368.00
1575.00	371.00
1576.00	376.00
1577.00	370.00
1578.00	377.00
1579.00	371.00
1580.00	372.00
1581.00	369.00
1582.00	379.00
1583.00	365.00
1584.00	388.00
1585.00	382.00
1586.00	395.00
